Time,Gold_Price_VN (Triệu/lượng),CPI_VN (%),Gold_Price_World (USD/oz),Oil_Price (USD/Thùng),Tỷ giá USD/VND (VNĐ),SX_CN,VN-Index,CPI_USA (%),SM_M2 (Tỷ đồng),INTEREST_RATE (%),GSI (%),GSI_VN,Gold_Price_Lag1,Gold_Price_7D_MA,Gold_Price_Pct_Change
2010-01-26,0.008027522935779796,0.9952153110047818,0.028751270366849102,0.6506909732431638,0.0012847965738758127,0.35632183908045983,0.1173577286341757,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.008846657929226731,0.006212515829968179,0.1341143666405843
2010-01-27,0.00786369593709041,0.9952153110047818,0.02973478018555553,0.6417720278349506,0.0012847965738758127,0.35632183908045983,0.10636261853953555,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.008027522935779796,0.005304532747126611,0.13789440686200294
2010-01-28,0.008846657929226731,0.9952153110047818,0.025308986001376876,0.6431441732823681,0.0,0.35632183908045983,0.10191290035502049,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.00786369593709041,0.005065589830589412,0.14452726528438248
2010-01-29,0.007699868938401022,0.9952153110047818,0.019080090482903267,0.6311869058120162,0.0012847965738758127,0.35632183908045983,0.10210428608338673,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.008846657929226731,0.005185061288858039,0.13222345290334517
2010-01-30,0.007536041939711635,0.9952153110047818,0.019080090482903267,0.6311869058120162,0.0012847965738758127,0.35632183908045983,0.10210428608338673,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.007699868938401022,0.005185061288858095,0.13789369006735938
2010-01-31,0.007536041939711635,0.9952153110047818,0.019080090482903267,0.6311869058120162,0.0012847965738758127,0.35632183908045983,0.10210428608338673,0.23809523809523808,0.0,0.9475728155339807,0.9137567233411625,0.14386419515702242,0.007536041939711635,0.005185061288858039,0.1388416509836822
2010-03-01,0.010648754914809933,0.7033492822966488,0.04235648952562043,0.6916593158874842,0.019985724482512346,0.35632183908045983,0.12224763399393307,0.11904761904761907,0.0014167975960380774,0.9592233009708739,0.8624529921673096,0.14005194889767847,0.007536041939711635,0.00544789849704902,0.15685972567520198
2010-03-02,0.010157273918741772,0.7033492822966488,0.05055240468150668,0.699598157404685,0.019985724482512346,0.35632183908045983,0.12032420742385241,0.11904761904761907,0.0014167975960380774,0.9834951456310681,0.8624529921673096,0.14005194889767847,0.010648754914809933,0.005758524288547451,0.13601700532207892
2010-03-03,0.011959370904325028,0.7033492822966488,0.057109136806215766,0.7131235911006568,0.03283369022127047,0.35632183908045983,0.12637199644022545,0.11904761904761907,0.0014167975960380774,0.9679611650485438,0.8624529921673096,0.14005194889767847,0.010157273918741772,0.006355881579890532,0.1492103747309588
2010-03-04,0.013106159895150737,0.7033492822966488,0.05579779038127397,0.7089091443693032,0.03140613847251972,0.35632183908045983,0.1307642989062306,0.11904761904761907,0.0014167975960380774,0.9718446601941748,0.8624529921673096,0.14005194889767847,0.011959370904325028,0.0069771331628873945,0.14541273562695417
2010-03-05,0.013433813892529456,0.7033492822966488,0.056125626987509336,0.7205723806723514,0.03140613847251972,0.35632183908045983,0.1321805532961407,0.11904761904761907,0.0014167975960380774,0.9271844660194175,0.8624529921673096,0.14005194889767847,0.013106159895150737,0.00781343337076773,0.14071419261435636
